calculate_score_torchB,lsar_score_torchB,hungarian,loop_overhead,calculate_scores
32.04399514198303,55.42213225364685,1157.8426711559296,1134.422871351242,2384.379215478897
31.517329216003414,44.746241092681885,1210.557054519653,2541.313299417496,3833.4297535419455
30.36733627319336,39.975515365600586,1211.5251941680908,1051.9526193141937,2341.029735326767
