evaluator,extract_feat,concatenate_feat,calculate_scores,eval_metric,calculate_score_torchB,lsar_score_torchB
1.1887719631195068,12.705901384353638,0.09908151626586914,7.4373698234558105,0.03437232971191406,0.0004067420959472656,0.004933595657348633
0.8377034664154053,12.558458805084229,0.0906686782836914,6.321600675582886,0.022382736206054688,0.0004088878631591797,0.005575895309448242
0.8129489421844482,12.5461745262146,0.09511899948120117,7.013124704360962,0.0211637020111084,0.0003459453582763672,0.004797458648681641
0.8238627910614014,13.45180630683899,0.08478975296020508,7.827790260314941,0.02437615394592285,0.00041604042053222656,0.0054132938385009766
0.837385892868042,12.998260259628296,0.09630322456359863,6.37040638923645,0.024275541305541992,0.000484466552734375,0.005873680114746094
